A,B
"[-0.00034045980644, 1.0344749528898, -0.92104031769809, 0.66347240749715, -1.28408391604806, -0.44469366581254, -0.58346957264623, 1.15710928667175, -0.57013667983852, 0.56684048759522, -0.60506852216741, -0.00952049544923, 0.02491408531479, 0.05628715572643, -0.04636874948058, 1.018707406422, -0.7656008900778, -1.33559711013503]",72
"[-0.59011365735846, 1.18215671697052, -0.55909465214905, 0.88307019440105, -0.7779696890725, -0.27447678092735, -0.14377304087951, -0.20446400198652, -0.78364868509909, -0.45952877123559, -0.23780561163621, -0.15687501601764, -0.52902764974797, 0.74288710668717, 0.25311849301256, 1.87622183573328, -0.1940684180336, -1.09893539916887]",26
"[-0.08581877733939, 1.39924484940955, 0.43195313655465, 0.92731034424943, -0.90168315989616, -0.88348478680956, -0.27062770169645, 0.6886630148105, -1.13070421773543, 0.73403825021158, -1.00438759337248, -0.41106399927764, -0.98182700370158, 0.92476192573726, -0.22428733594798, 1.14020972009705, -0.73049954987708, -0.35768513813492]",16
"[0.37392138660779, 2.03359819781443, -0.22576691333568, 0.33272722909592, -0.47408253663903, -0.12795455155998, 0.34667291433143, 1.51795588198723, -0.40498289389094, 0.70002859764578, -0.8668772368001, -0.37949912479271, -0.60985030852304, 1.5705574817338, -0.04798793368493, 0.73707262288425, 0.14592861037814, 0.01913576259709]",34
"[0.29627356029632, 2.15097613042444, 0.11002102258791, 0.68515812565823, -0.79047694816157, -0.32743232246967, -0.0295722892392, 1.02227945305847, -0.4305371177598, 0.73041724899293, -1.01527351156475, -0.63800646303111, -0.76954968371283, 0.59781521423548, -0.09259576153327, 1.75950724505321, -0.44659969538047, -0.95036672059611]",18
"[-0.38448538632909, 1.39611214356737, -0.24709899905923, 1.22557868440654, -0.55188211220189, -0.29937241437349, -0.7097068655607, 0.53966041631072, -0.8862920503246, 0.93347496803522, -0.89182985208195, -0.37340854037624, -0.16372981534961, 1.26883835795698, -0.50182874735576, 1.8072734936986, 0.34953255638813, -1.33508931155444]",16
"[1.09270657019093, 1.41136094386697, -1.09794049591911, 0.77285075182202, -0.0459719982499, -0.09849391361243, 0.34867379842822, 1.22133348382512, -1.37822993256296, 0.50395783687559, -0.82098403109219, -0.24369713620377, 0.38374851187419, 1.77685570405742, -0.0368026053333, 1.18460615367839, -0.21460345608307, -0.56499713529325]",26
"[0.2337315007938, 2.12684079201911, 0.13996770537267, 0.69987387643006, -0.7821417624101, -0.33337209164481, 0.25981541640363, 1.04741184618616, -0.81941808760968, 0.58195265725003, -1.2341167727506, -0.53791420061949, -0.73476780507451, 0.66617805988719, -0.17553881736416, 1.76316508529893, -0.36887557609774, -0.95388006288787]",26
"[0.31167351121921, 2.01243801741442, -0.00821523404741, 0.87649551006979, -0.69886038554994, -0.34062039725418, -0.51340195212579, 0.26852939226834, -0.8324028709958, 0.73723505136745, -1.32268951784877, -0.50950970077772, -0.92557259663444, 0.93218490200146, -0.46930896222178, 1.24991344032909, -0.38230886814721, -0.37751631458468]",10
"[-0.00449372530134, 0.26817586177757, 0.71290372593619, -0.08161603735045, -0.02734879875113, 0.03482467538441, 0.35388486732977, 0.37025057537619, -0.08236827521374, 0.47615413543176, 0.3316900350746, -0.79139073437229, 0.36189719053262, 1.29822649061779, -1.10146121455417, 1.05247241843185, -0.28445939361988, -0.81213519923326]",30
"[0.6097262702242, 1.25095436970197, -0.59907131293925, 1.696438119068, -0.7274886730361, -0.0889798570717, -0.5568189393651, 0.77726997525295, -1.52439234373558, 0.55250391504468, -0.54568343043743, -0.1410687002758, -0.68681692021131, 0.56823371102672, -0.54992572986592, 1.4796111906061, -0.67238471213888, -0.77548786140937]",20
"[-0.60128486398408, 1.34556861778102, -0.62867888149365, 0.55875203601775, -0.12748160408067, 0.10647303470458, -0.06461226219429, 0.31834615664147, -1.69422479065191, -0.0232274449307, -0.32223877919181, 0.01626682464247, -0.17995659581115, 1.25987371160888, -0.5033705170063, 1.79208246323712, 0.33477701774155, -1.32781559172311]",20
"[-0.0375807536844, 1.07724114709658, -0.85244649836775, 0.71111133749935, -1.20705961001729, -0.42504488791802, 0.12224350006785, 0.39153249436029, -0.39562340951917, 0.16569047988019, -0.07289360049799, -0.57713605352187, -1.63211778045119, 0.41094195175478, -0.62580391210587, 0.68461471959653, 0.35392794633658, -0.0689160486902]",20
"[0.947522649115, 1.82918180708061, -0.44177234719615, 1.0424122540913, -0.73935077153593, -0.59428295919244, 0.2463955800365, 1.10831755366805, -1.57026961751049, 0.78661503400331, -0.42755877960614, -0.76932695718038, -0.18784751020936, 1.27892484899867, -0.50568551829814, 1.88511580272894, 0.38638737476858, -1.28455097343712]",18
"[0.29627356029632, 2.15097613042444, 0.11002102258791, 0.68515812565823, -0.79047694816157, -0.32743232246967, -0.0295722892392, 1.02227945305847, -0.4305371177598, 0.73041724899293, -1.01527351156475, -0.63800646303111, -0.76954968371283, 0.59781521423548, -0.09259576153327, 1.75950724505321, -0.44659969538047, -0.95036672059611]",18
"[-0.40425140223776, 1.44289601236913, 0.15129008364934, 0.99546671254474, -0.78677221839679, -0.60968417852666, -0.46324988304605, 0.74768012550328, -1.19214591563936, 0.65877554800948, -0.91930977577608, -0.24317230250638, -0.80428046961936, 1.29271915132075, 0.09281521907832, 1.53366527044064, -0.38230845967577, -0.43794259230479]",22
"[0.07040951614797, 0.48863842190292, 0.74396901933611, -0.13152147702337, -0.11553143138736, -0.2115751690673, 0.32810763271016, 1.03862278377831, -1.5533006253322, 0.72838602023306, -0.49365064105389, -0.8862120117776, 0.31461797993283, 1.25122841351156, -1.06817090505534, 1.37717605508018, 0.02715360024977, -1.14638155893611]",32
"[-0.28180248918283, 0.61831766244111, -0.7572065466844, 0.18011143504686, 0.49934867479544, 0.36883819553943, 0.00104033470051, 0.74174558926931, -1.6142256438545, 0.26372548222593, -0.51971311709883, 0.01847589245052, -0.51199922243982, 1.28252367702594, 0.00286539827185, 1.36899606518535, -0.46424315104333, -0.42723196415537]",40
"[0.04279974642793, 0.14335736102039, 0.11558199184263, 0.1809785672035, 0.32230506927169, 0.17400032770374, -0.24739776238163, 0.31474912724483, -0.73971313915752, 0.70771422090076, -1.18642216404622, -0.71799291886409, -0.07813141521768, 0.06848562713256, 0.21513164809296, 0.77079170149502, 0.05431043670027, -1.74460536652012]",0
"[0.51834627525618, 1.29089292766928, -1.37573931226947, 0.79338592944071, -0.56447356708373, -0.37327762750306, -0.79105404984412, 0.61680405109862, -1.18896677918967, 0.75133989335712, -0.75682544382983, -0.21685134362833, -1.00781563321429, 0.78311556107963, -0.39462959283778, 1.52208433449541, -0.36353087933248, -0.5751294910807]",12
"[-0.07382557248727, 1.28459380831994, 0.05100574833967, 1.22597576243904, -0.68505459403985, -0.67327794963823, -0.62649679168819, 0.56516542281237, -1.31667323044082, 0.85925441857839, -0.74701498606694, -0.31078956600685, -1.10030413760796, 1.04395429406114, -0.00801342560727, 1.11273410439846, -0.65771467509968, -0.52211533860587]",16
"[-0.25478579799275, 1.71672047632688, -0.04432032203906, 0.9225470802976, -0.60037655782345, -0.28311244762724, -0.3771640154547, 1.34735696217513, -0.52778304334404, 0.29792807066414, -0.28897133664442, -0.09376675229836, -0.39039526564681, 1.13797890141603, -0.5130639818771, 0.72094251042979, -0.92686002973219, -0.03112275669402]",38
"[-0.4042522225836, 1.44289532444616, 0.15129118822106, 0.99546956315904, -0.78677326616421, -0.60968431158846, -0.46325429729209, 0.74767870404145, -1.1921460663944, 0.65877299254535, -0.91930899220355, -0.24316637917498, -0.80428230921599, 1.29272108058101, 0.09281798287711, 1.53366550231551, -0.38231230502113, -0.43793987421624]",22
"[0.12694673632821, 1.01548379399011, -0.27794261704429, 0.42923087417229, -0.248684116733, -0.27024359955813, -0.76460529628079, -0.09740095900686, -0.47997530654619, 0.83821056317548, -1.49972813950608, -0.45891467763892, -1.08506384421757, 0.80020362065238, -0.69769988886792, 1.3322961204009, 0.09284459391399, -0.51440657988987]",8
"[-0.60921115677185, 1.30366005496854, -0.4293719037405, 0.92146879762782, -0.6412167430103, -0.23765433385437, -0.0559598982319, -0.1191914377555, -0.1405654363916, -0.34118918890253, -0.42845209099597, -0.51828464965469, -0.11041448574055, 0.13908734239865, 0.2965765869382, 0.97826657681965, 0.15383211859392, -1.75117116349583]",36
"[0.22660803014191, 0.86359475675042, 0.73908416788269, 0.1290741109677, -0.31456254080041, -0.9308549961067, 0.30232694791044, 1.04046249744597, -1.52905002759867, 0.69097422004993, -0.52580525765994, -0.86559877295142, -0.29502874200303, 0.93322785957788, -0.83032714857569, 0.19051112491599, -0.77880425504784, -0.61197548809935]",24
"[-0.03754166750511, 1.07727644814615, -0.85243150236837, 0.71113248557787, -1.20703831892281, -0.42504433091142, 0.12224839744715, 0.39152966208958, -0.39561706779312, 0.16569610963617, -0.07288539781957, -0.57713531619337, -1.6321101754505, 0.41094416726097, -0.62579940357125, 0.68460735383735, 0.35392402818737, -0.06891465613506]",20
"[-0.03753290338058, 1.07727845822273, -0.85244188083187, 0.71114403527908, -1.20705214897239, -0.42504334144074, 0.12224569601309, 0.39154097134127, -0.39563544220705, 0.1656924822077, -0.07289339448294, -0.57713650743525, -1.63210288986597, 0.41095352421708, -0.62580057998155, 0.68462794742979, 0.3539333113873, -0.06893152628175]",20
"[0.94752264914112, 1.82918180713094, -0.44177234720827, 1.04241225412004, -0.73935077155663, -0.59428295920984, 0.24639558004407, 1.10831755369696, -1.57026961755388, 0.78661503402674, -0.42755877962108, -0.76932695720468, -0.18784751021774, 1.27892484903026, -0.50568551831107, 1.88511580278673, 0.38638737477751, -1.28455097347501]",18
"[0.19073255647462, 2.13590910457213, 0.09526655805608, 0.64695222037223, -0.69277278085001, -0.24322259136839, 0.43639118036499, 1.21436069186509, -1.20222442685289, 0.75112888810119, -0.76929618350403, -0.32250874731495, -0.72667011930682, 1.30530554159884, 0.06751931987733, 1.62651614096218, -0.28729182697766, -0.43765344584233]",44
"[-0.59010900977989, 1.18215613566206, -0.55909123303552, 0.88306760139734, -0.77797265793723, -0.2744801655087, -0.14376370047599, -0.20443049917549, -0.7836675201762, -0.45950801359556, -0.23781236478215, -0.1568908311659, -0.52903044440993, 0.74288945967065, 0.25311163590106, 1.87622897274313, -0.19406641273897, -1.0989303373831]",26
"[0.0574353926559, 0.25345214271506, 0.37745988366729, 0.12469635374886, 0.12308564277829, 0.12374995887351, -0.05531056821101, -0.24242126584722, -1.02285714154133, -0.28205429146913, -0.25275774530448, -0.39905944234224, -0.39342899824847, 0.84343631339301, -0.60937076852616, -0.03796151251438, -0.72574947021248, -0.67634166923455]",10
"[0.28519836761595, 2.10377453603143, -0.03698523855107, 0.5769147521658, -0.77913471253308, -0.24819390558265, 0.42720071650442, 1.41757176337952, -0.849213397612, 0.53119685823612, -0.87910205013973, -0.23326858363225, -0.13124110671306, 1.54674075589491, -0.15536486259849, 1.20427723689657, -0.65473935599537, -0.44304498825621]",46
"[0.24416380309985, 0.06569917845955, -0.03508561792765, 1.2835428172101, -0.44239005346209, -0.71717393428318, 0.27257525254612, 1.04679665053232, -1.49206709240002, 0.7273834319979, -0.4921197221815, -0.86453133909975, -0.31964949299545, 0.86145076734798, -0.71607367631582, 0.10541577407963, -0.80049423708136, -0.67771121340838]",24
"[-0.25627851354067, 1.31240848339231, -0.62576830921058, 1.18783583509312, -0.49691471811901, 0.08291216861563, 0.36094129274387, 1.06975683646578, -1.52066547434639, 0.63070302851306, -0.51735927878311, 0.05169037189017, -0.81139338251973, 1.47608520908894, -0.23261116119018, 1.27988996823364, -0.29814211372592, -0.07831546359102]",60
"[-0.22728990539825, 0.01702816821028, 0.00555624499188, 0.55290976252742, -0.08623370922249, -0.15526140589945, -0.19779435184459, 1.11050332855738, -0.95384356413671, 0.61532848651564, -0.28323989697831, 0.38535273054971, -0.51672752981242, 0.36540836210291, -0.07280657762908, -0.26125021560456, 0.14567113487342, -0.11922326628353]",28
"[-0.03638902263516, 1.50183418862217, 0.45182868821564, 0.85112676899567, -0.9764040562677, -0.82579904013342, -0.30304524339951, 0.97709020731992, -1.50382300091866, 0.40629271747985, -0.71318870505129, -0.13729083603511, -0.80075269135269, 0.6495926202729, -0.11813351401386, 1.76019196315904, -0.39625661064742, -0.88928540551844]",12
"[0.61939010179885, 0.36786620587414, -0.35059621674099, 1.61771662450856, -1.11920914709574, -0.80125125889063, -0.29059361785089, 0.33851375903125, -0.59121984031151, 0.78104933708733, -1.11312991776012, -0.74442308072713, -0.12309809770767, 1.22768280166859, -0.5434284157811, 1.52789247619328, 0.20715830463077, -1.20164031006527]",16
"[0.60972551473019, 1.25095410534735, -0.59907670099698, 1.69644246412151, -0.72749108412951, -0.08897512035513, -0.55682066884458, 0.77727132014472, -1.52439455243458, 0.55250464449384, -0.5456832000895, -0.14106625442371, -0.68682072016004, 0.56823590168969, -0.54992778904908, 1.47962261854737, -0.67238521454366, -0.77548885707521]",20
"[0.88903335817002, 1.6093065528556, -0.14565731727314, 1.26788018454509, -0.77473017913452, -0.77113343215257, 0.33474437646845, 1.0565485325056, -1.52773510495354, 0.88943210380138, -0.31392722783597, -0.07485960525093, -0.91906778072948, 0.01694383285706, -0.68273273665183, 0.87574634802956, 0.85497914018973, -0.32744394183618]",18
"[0.12779589120311, 0.25395357596682, -0.88921152597201, 0.5895622918898, 0.51557380314302, 0.5724314224829, 0.24805614219815, 1.00841004713759, -1.24840372965602, 0.64108068448092, -0.39024478893066, -0.78048437438277, -0.49792889240987, 1.27777430748408, 0.03189667706458, 1.43152654003402, -0.48783419048403, -0.34179800125967]",30
"[-0.07381389873227, 1.28460572103947, 0.05100310430719, 1.2259734593832, -0.68505857513098, -0.67327638540037, -0.62649435733258, 0.56516980666201, -1.31667497989875, 0.85924901538342, -0.74701135941445, -0.31078660685469, -1.10029392669127, 1.04396044990815, -0.00800954832024, 1.11273955021295, -0.65771151696299, -0.5221189693401]",16
"[-0.61884925208314, 1.17487831951468, -0.48838054270995, 0.76546804129427, -0.85617556303611, -0.35659958812462, 0.32836576199808, 1.03486682873714, -1.55617945046732, 0.74439099732794, -0.47498255281417, -0.88739142071693, -0.17473151349987, 1.26379706400699, -0.49717719584861, 1.8434224420456, 0.38233885508056, -1.35221360633541]",34
"[-0.25628358932945, 1.31240845405894, -0.62577119995266, 1.18783440862965, -0.49691421167052, 0.08291533956291, 0.36094308847922, 1.06975857017299, -1.52066380950494, 0.63070274869984, -0.51735938041795, 0.0516848566145, -0.81139740025856, 1.47608341502723, -0.23261451634936, 1.27988984735208, -0.29814033127912, -0.07831538542367]",60
"[0.6193861211148, 0.36785194139909, -0.35058611960321, 1.6177227818222, -1.11920685319626, -0.80127324683968, -0.29059620639423, 0.33850439240923, -0.59121142345201, 0.78104461167279, -1.11313385830899, -0.74442680930235, -0.12310059798767, 1.22768477560133, -0.54342948073527, 1.5278871319912, 0.20715653698416, -1.20163880279631]",16
"[0.58169589610966, 1.31867653108882, -1.12044503366802, 1.04551425282961, -0.76200861889505, -0.04212590626583, -0.1430352945686, 0.58444038023933, -1.45353103544772, 0.13101762488846, -0.23684773677202, 0.12133605542354, -0.13548962644356, 1.00771091057795, -0.91996521455787, 0.72537279574727, -0.0596525851064, 0.58723997968413]",32
"[-0.36860340268132, 0.83952489721706, -0.7496208235243, -0.111655529572, 0.41434291541591, -0.08437608357339, -0.44478648357429, 0.39978858566333, -0.83810023853494, 0.83705865758883, -1.10485424078435, -0.55212236821911, -0.5222756239723, 1.00438646779589, -0.0356716155217, 1.53344365557732, -0.5457232526626, -0.78115134023825]",0
"[0.31919410322221, 1.58745656480672, -0.7827477304473, 0.40545835083597, -0.66032555733843, -0.19759168213925, -0.69227721695963, 0.70763348983175, -1.25084819077704, 0.71268779146115, -0.6749019724246, -0.20500169328631, -1.35614186306683, 0.62291252522846, -0.65635105782913, 1.30227323321323, -0.41568472820113, -0.26471964804593]",4
"[-0.35878188825108, 0.53215938292663, -0.18174199609811, 0.06733767294212, 0.04514297885788, -0.07972838438434, -0.35384582081952, 0.39520628018648, -0.83548566966163, 0.88654390537806, -0.9947055245473, -0.6406216852471, -1.40994336094328, 0.64092640709321, -0.7477374172541, 1.15275163491713, -0.02125911004396, -0.23010781507627]",10
"[0.31166756465783, 2.01243865015937, -0.00820321074273, 0.87649072937338, -0.69886074735048, -0.34063826374284, -0.51341173601624, 0.26852059139265, -0.83240162240195, 0.73723497596206, -1.32269750825759, -0.50950484367559, -0.92557873483973, 0.93218651477502, -0.46930919034948, 1.24990987827123, -0.38231139847025, -0.37751205278183]",10
