A,B
"[0.38912279524353227, -0.8183991065792107, -1.6894184230232303, 0.9875271476895461, 1.492008301215165, -0.36722334710598487, -0.8563084050226546, 1.2744542822971805, -0.4931031998249632, 1.146418655866159, -0.3943989813008968, -0.27734015599957346, -2.367583952017159, 0.7943390462639495, 2.0073389348010555, -0.44134612484170394, -0.005392420207250671, -1.4504981594415745]",42
"[-0.7477026965926203, 0.22585622343609052, -0.9538330847764803, 0.8073469603440236, 0.6821840490160337, -1.3644549805329984, 1.7339070461057207, 1.3289430286822161, -0.8993372008181605, -0.40078431309324825, -0.45632289583798946, 0.06644709443985448, 0.3096313408508938, 1.231857655243123, 0.048737731902750506, -0.022547367747828572, 0.7693833149617797, -1.4412201007974113]",0
"[0.4587447298089168, 0.6139474300497848, -1.096926353215877, 0.02914765034521507, 0.3377793966104052, 0.32813540078980047, 0.3804251879841384, -0.3947676681316039, 0.2901770034501148, 0.9907756775655127, 0.952458850277383, -1.1950615202343828, -0.4260328084572003, 0.4512292398590325, -2.068357764798326, -0.686976477303433, 0.8191543273471683, 0.4084286853375175]",10
"[0.7577808837994864, -1.4816767065794951, -0.1551298613544044, 0.18239014306831325, 2.61812005882088, -0.8971658333811448, 0.9254785525847048, 2.2481751561596814, 0.01642249769871078, 0.07601740777100202, 1.8588199462844632, -1.671249195402784, -0.221516830757422, -0.21689032768777516, -0.19775759262803727, 1.1809487045968432, -1.8624679098867087, -0.5382096289816639]",28
"[0.15065560071189077, -0.9348451702995305, -0.6287309906324605, 0.5277625747451323, -0.6541769391462409, -0.9935155372275634, 0.235840050907547, 0.8575543573689114, -0.07804249926940171, 0.13184941715471854, 1.1309471390170616, 0.9390072150690278, -1.1302142093549776, -0.0537968394518802, 0.24206675733533084, -0.44272206594592484, -0.0021726258041479744, -0.7440930787338417]",22
"[-0.6677931757978642, 0.5389384880298607, 0.8007379545074488, 0.16778330057963914, -1.1122014821217558, 0.5863340815830779, -1.6723173607383766, -0.31494765740755143, -0.013058822726894806, 0.5008527944420373, -0.9230409794756507, 0.567491025010647, 1.7074454394283558, 0.07796736288512325, -0.0406965408260905, 0.1619067565290766, 1.0976355622649276, -0.8875418462004493]",42
"[-0.23481615203333997, 1.0564565932427454, -0.19430951414753278, -0.9560261025069925, -0.026637074636332348, -0.20448737904422365, -0.7165625292536821, -0.6754665095376726, 1.0534797902325899, 1.9239268911340386, 1.8346105546255198, -1.1784374674188303, -1.367268755775249, -0.3027492056419367, 0.7114447897517215, -2.128080899253877, 0.03173019617553797, -1.4879749179869415]",32
"[-2.8350391106058734, 0.17174624680102024, -1.5276588609444663, -0.7242007935583021, 0.7025959423089485, -0.8610860165069173, -0.21236616697345062, 0.8622426543623971, -0.47909684580746137, 1.8330272759747124, -1.1743741345914482, 0.19857276852261396, 0.14162023213280725, 0.12816145890682257, 0.5032436223602008, -0.8762307298917205, -0.03047616117942681, 0.47776222794391593]",0
"[-0.2419084492297574, 0.051812809885783476, -0.09102868303185274, -1.2391212463718437, 0.2679541766414924, -1.0391010949804407, -0.15749104489849317, -0.7141480245011527, -0.4664941597603455, -2.4603325929716533, 1.7392302127958161, -0.60039658255748, -0.904323954771041, -0.3446567973944808, 1.2953046846296765, -0.45571936598450846, 1.111856928667487, -0.5564219223595066]",20
"[-1.0265076020535375, -0.7052223079706421, -0.5461763292334415, 0.5511589696011832, -1.889097799134682, 0.626820757043824, 0.955347796129762, 0.0386141076142469, 0.18442369927444746, -0.3352451035157329, 2.3846329748915296, -0.6296158521249529, -1.4295654345691953, 0.5645188762982469, 2.1789389313820853, 1.0743677157945892, 0.9011425612744964, 0.7474627002294558]",20
"[-0.7454442415127971, -2.789325698937361, -0.24385049358253144, -0.9582012600288347, 0.8844616754219319, -0.3408970797633896, -0.9285878054575465, -0.5886447692229047, 0.6302290402879134, -1.2686599479581242, 0.366287365203494, -0.8525678660387713, -1.3103331872205755, -0.6974574162653226, -1.5624315764176762, 1.2171058089687177, 0.6915444167476426, -0.10987560832788165]",16
"[-0.23983109922988227, 0.3709876278058016, 1.8757809125101443, 1.1795912498787071, -0.22682318991801453, -0.6545725410329936, 0.17404789660875156, -0.7098883031066704, 0.9636127387348853, 0.8113285009388543, -2.9746903235158375, 0.6136951813765894, -0.017666723294971983, 0.4898936380913242, -0.16760804790800593, -0.7348574421903539, -1.0706228380942933, 0.7123083899154607]",30
"[1.4935351833599633, -0.23587468648807294, -1.5430958249347488, -1.2898456154643496, 0.3874913454322372, 0.8872338193701163, -1.5091875169439095, -0.7364620533564686, 0.7085712144523225, -0.14751398921773545, -1.1217159273633677, -0.08011795260016097, 2.273803807676835, -0.31594256242646906, -1.2048021100894861, 0.7851011273274446, -0.2085585706358686, -0.22465267531520544]",30
"[0.5289281660049716, -2.1506309495925646, 1.1797827087429693, -1.0741695936794786, 0.8055287278945279, 0.2871068135372325, 0.23013795667936804, 0.008970801329086469, -0.3405711085347905, 0.5789198826615363, -1.0538471986199955, -1.1694846636381357, 1.2333442992346049, 0.8383079675603872, -2.0548026420436063, -0.09089413019490243, -0.13607925928807652, 0.00944504741673416]",36
"[1.8360413661686612, -1.068721936524367, 0.38433481146978904, -0.8012550539392984, -0.3539223899838193, 0.08447259169460813, -1.7037432002094421, -0.3998113893999486, 1.3148344700050965, -1.3537110984474563, 0.46567013667288093, 1.7889385333762202, 1.4760732794324931, -2.115979156910459, -2.3413361837247217, 1.3438763970597434, -0.9394032210270176, 0.9428798045030666]",22
"[0.5005641032437556, 0.6050311194531391, -1.6871821908385114, -1.0945043999611568, 1.0052681494238342, -0.33889292857102477, 1.1643097724047604, 1.593835756835899, -1.1566458679702984, 0.7914173661790609, 0.2075671733649139, 0.9442459883897031, 0.7973591853857508, 1.1396822540128777, -0.39749710399170485, 0.07784388638551501, 0.3103778318737739, -0.6586391942318321]",32
"[0.5543281741970739, -0.6054459308748316, -0.5487038855728414, 1.5458750821727947, -0.5335926340951913, 0.05908951437041537, 0.6872245695167087, 0.20593332168046088, -0.7420118205114247, -0.5934490597657266, 1.7536634151675303, 0.36919475933138574, -1.4956670050823895, -0.7004328921034513, -0.04271149772039204, -0.05061575188668646, 0.3748195146195934, -1.8075109707207258]",22
"[0.5630709972030599, -0.04259381519367157, 1.0729550247403303, -0.4896305508820833, -0.48716389388439796, -0.786153394845803, -0.23470584526213073, -1.4251073537766374, 0.279012125389178, -0.17994715282636042, -0.45102393216843395, -0.49855296866618526, -0.47691323127908236, 0.1683252644270577, 1.5957647024759951, -0.6823732561976145, -1.3909124977895735, 0.44755680435945744]",22
"[-1.034387785990351, -0.7650268591049407, 0.31379688050436344, 0.6858533688504357, -0.19979312228223312, -0.14651648267500406, -0.24909688714043726, 0.24031553104303838, -0.3033448723014122, -2.045687476487548, -0.7984571745723746, 1.0491856428605109, 0.014816515342543845, 0.04430280553983211, -0.5883326893619587, 0.6837891124111741, -1.2364005996758056, -0.9930747185071703]",22
"[1.3059168105821712, -0.7684025553212036, 0.731464534019087, 0.6304034659744313, 0.934025453111137, -0.06708537154075922, 1.3610162056370223, 0.34917641047306996, -0.2472651498395159, 0.900737474719391, -0.1696183163313293, -0.1958225709897553, -0.2097839875573682, 1.3006417092164522, -0.6077863739431959, -0.9214840766779832, -0.684593415506201, 1.0201354398398035]",20
"[-1.3830323287457906, 0.68247182578012, 0.9904922598600309, -0.48772050112571913, 1.4579679116107167, -0.7704740905932494, 0.10935515767025393, 1.17794886527353, 3.404934287421291, 1.488034556547874, 0.10744131993007265, -0.35668761918041003, -1.8910527202523095, 0.4291917483381458, -0.2128988146916184, 0.09325131242414661, -0.3910595493751968, -0.08373325813329002]",16
"[0.10721399636468887, 0.4201383725889277, 1.1527700936195433, 0.0591674064606549, 0.608980699134019, 0.6683799017066373, 2.0767970359691605, -0.6592312248015113, -0.43619723734583676, -0.0019880878296195483, 1.2698628625148096, 0.009294845417801697, 1.553898556556351, -0.520358791223577, -1.5860960284434662, -0.7067808151166844, 0.7824973516235447, 0.1418294181935656]",0
"[1.9703464404408535, 0.5894674068779527, -1.2649702674616916, -1.798965164952366, 0.48577448995853484, -0.36316956532188277, 0.3362926254226431, 1.3779363940753844, -0.07512008166005596, 1.8998087089319735, 0.18610026511964345, 1.2351349444003112, -1.0660045279998172, -0.8589089321582501, 0.7282193005825476, 0.19808018235523275, -0.30395903474109964, -1.8483224151688933]",28
"[0.4803847588731498, -1.7585856157518454, -1.1630891618728518, 0.42448565288364715, -1.119610357402837, -0.20259870493839244, 0.0015445729621783395, -0.21817118697778926, 1.0669492773818736, 0.3558470144749884, 0.20730864286234532, -2.137026822317604, -0.21994277677587948, -0.22734003939619593, 0.0793320303608072, -0.3389437249445746, 0.9304948241297715, -1.9650550264820277]",44
"[-1.6447588047521566, -0.30545820751473807, -0.14980867892122032, -1.501234475711091, 1.619796510869645, 0.72053296302307, -0.23736734897553008, -0.1933279530656435, -1.1350209040999706, 0.057115157663643355, 0.4839960291517582, -0.32781170917537655, 0.12221587018287641, 0.5600280915869242, 0.7251383754011196, 0.34277012924740086, 0.5070755112813015, -0.07516079260275671]",0
"[-1.290457799390857, 0.6403497778759023, 0.6209403503205113, -2.219501798270499, 2.4065610806156266, -0.2034651241390025, 1.3188800194470611, 0.7669618871574588, 1.427296995298503, 0.19590666214402566, -1.12906577847107, 0.3067228104947284, -0.9688260385265862, 2.0358283377831192, 0.2436318103293853, 0.6161939843663977, -0.033238549771323345, -1.152255811819614]",0
"[2.693058128668175, -1.1920043462028607, 1.0342720758741826, -0.1769279659074232, 0.7206053919661072, 0.8110721816230063, 1.4253417285400878, 1.9355907407282344, 0.6289496079916367, -0.48385698206592587, -1.0577491696023453, -0.08921362852095786, -0.7245248663129298, -0.5965855726099624, 0.3601965937178984, 0.17416537423010028, -0.057504185829269076, -1.986987480640917]",0
"[0.739709496719862, 1.8939691024518037, 0.43123793392701976, 1.1192371060832265, -0.6872718339585248, -1.0418245183391117, 1.1289800818373874, -2.1712630963198056, 0.29062889572282646, 0.5002977429270228, 0.23542082135613698, 1.498856143421657, 0.6795229044830453, 0.2509688872759764, 0.4393062315399882, -0.28335858274954867, -0.18567761445150627, 1.9649669890294998]",0
"[-0.3206586175751122, -0.603103609399374, -0.28148140000630817, -1.5352873051033116, 1.6961724743870952, 1.4045608603384814, -1.5630706130464995, -0.6921429088091641, 0.48703543707741426, 1.2895397461561375, 0.2629431018210982, 0.3854097400523654, 1.409540699874817, -0.0228166470857423, 1.621802394524363, 0.26800883553605714, 0.8892473619629003, -0.5756418737692269]",24
"[-1.5739422111538173, -1.5183669349317097, 0.2971301533011897, 0.41118978991653626, 0.898776153723573, -0.23897810277411585, -1.0288899600865884, 1.7847292181650056, -0.9652322909651011, 0.052836211364582275, -1.1138109427157752, 0.7911524611510047, -0.8428816586051835, 0.16745780361964824, -0.5137175493507947, 1.0111526513857574, 1.7551423952447773, 1.447101667104029]",14
"[-0.003057089005046157, 0.15035838335747795, 2.9425230000572475, 0.15259237578950188, -1.2940612242520584, 1.193362546374805, -0.8394121807469921, -1.2377073647577967, 0.6887906082228994, -0.4056184712105824, -0.5872258378785564, -0.7167385973857723, 1.1995107910273153, 0.76791225602862, -0.015672090056863246, -0.34733634641249217, 2.179780605752112, -0.12268566922609275]",22
"[-1.772641702033289, 0.6134227683898816, 0.10120306175705462, -0.34497550965153967, -1.431476378275842, 0.45411239522149593, 0.1864127053082218, -1.1194571571939076, 2.166513384233531, 2.0453182601461712, 1.8269424989246588, 2.389480616968296, -0.11313003722693132, -0.6163615519709675, -1.229232863791407, -0.343865960455361, 0.6998485467281462, 0.1579138676399694]",24
"[2.010325165884015, 0.2255051498830288, -0.45870834766722557, -0.4961283483373301, -0.6479162821442832, -0.2242707105725154, 0.5509617488841849, 1.0405957211562533, -0.49186221323480944, 0.6158808245871615, 0.10136637750190734, 0.6334036139048883, 1.3965093384583673, 0.12413991715363203, 0.05919316864802763, -0.8282875972994593, -1.550158705402586, 1.2128659179295416]",28
"[1.1857367374837295, 0.8140696086284669, -0.5967445127605633, 0.21973916959579093, 1.4496466663619896, 1.429837283467321, -0.10750416892472345, -1.2596342219410233, -1.1635368323407742, -0.6047785869250084, 0.9816566522650924, 1.167599478641703, 1.8470364983983139, -0.04010249714566013, -1.1039597670575274, 0.31774425119481553, 1.7757945824568293, -1.035153311201325]",38
"[1.0157251866339916, 0.6824194341339566, -0.9867750505179842, 0.4340206827343597, 0.8912787168592513, 0.5755671551171018, -0.7395952747174545, 0.9440762093995082, -1.574226683476163, 0.07960583374859061, -0.510850174418565, -1.4091228880953823, -0.12487042683770706, 1.4396248007870465, 0.6534189902774009, -1.4046533207861545, 1.35380660118603, -0.3465213304801152]",0
"[-2.130659214244761, 0.9102312779633039, 3.1172198829736444, -0.22591000402965739, -0.33770192231047097, -0.394142623446081, 0.0028653636731826833, -0.3884307689566843, -0.09635601478099465, -0.8228631858374279, 0.05429093996864828, 0.9557344578158963, 0.5819171481388266, -0.7833797164568, -0.6080167673311438, 1.8214216970970984, 0.3896991349414385, 0.7902195760867767]",28
"[-0.18693123303879058, 1.062808082718373, -1.5076053104402707, -0.49352707174951466, -0.2740166250361373, -0.2573359381470728, 0.29378771979287993, -0.7824341534502725, -0.4650752067303828, 1.2637929164975665, 1.0307212019898795, 2.0506204358501696, -0.7344416510605185, 0.449988641290571, -0.8534613045016111, -0.5343506308689825, 0.47486932775360774, -0.3826676529796719]",0
"[0.4248642090055279, 0.5872144524513397, -0.0686769060191573, -1.9916309958509548, -0.8609155712937359, -0.3867582066466863, -1.1107284935670763, -0.9311299846891807, 0.6797631438126163, -0.7949933381100047, -0.0921871542848069, -0.3942800201878254, 0.46863992859490244, 0.8088000664162089, 0.01828659404281231, 0.1097050869908878, 1.1778077632141533, 0.41648411034630645]",38
"[0.6239678618268435, -1.6030919056841706, -1.4977834505254148, -0.6056709281618489, -0.2262244361009384, -0.6118341356078001, -0.43425459031012076, 1.1138327044495553, 0.39490539357158333, 0.11611825565994706, -1.4343451515484733, -0.9796819783474977, -0.2234793590306911, 0.3248577214235153, -0.0001240570589358337, 0.5221888768613206, -0.4337466026914303, -0.6055793954120471]",28
"[1.1441864687422416, -0.3803165447642123, 2.414247235780396, -1.0323140897590264, -0.19833059353880209, 1.9126482516887193, -0.147422906429348, 1.3482593230333553, -0.1237234260292256, 0.17986983166565554, -1.3390590367141726, 0.4754077623660036, -0.9503056275499594, 0.509173168476433, -2.7355715144309083, -0.9207271698724359, 0.6872134091131868, 1.3625699231127708]",0
"[0.12563396113940076, -0.22448074162499146, -0.4251688001165584, -0.9963626456085087, 2.0579856076799676, -0.6022350189656213, -0.9409943303808501, 1.3474023462872362, -0.585170401629909, 0.5938638581991125, -0.864645271312526, 0.456741590039622, 0.8317601128089799, -0.24879656111867623, 1.0836286429228414, 0.6703788161795512, -1.2879102035041745, -1.5653561388724984]",18
"[-0.45011451707037664, 1.391813448800709, 1.5686837891130185, 0.01016670909460019, -0.12077337077777574, -1.2294908584650117, 0.7455636651108704, 0.8825823827616514, 0.43892912399630973, -0.5830902741241769, 0.885696067516735, 1.441717949341447, 0.3890136796126716, -0.7302276762835709, 0.3749792231875832, 1.8847666720469256, 0.9517036787706415, -0.41391585071128784]",20
"[1.1352281388874483, -1.8400926868412268, 0.5747617682943419, 0.8557456111938947, -0.6883368990352396, 1.2639991152335968, -0.80452218328016, 1.264009291098101, -1.1141588630430534, -0.10847372038162585, 1.162037212904361, -1.7276053123873083, -0.22517611147195035, 0.810639068343125, 0.6467749166160722, -0.3510266531906242, -1.2199019879762476, 0.23766532997057768]",0
"[-2.39208916742933, 2.180619194117836, 0.6838691209635255, -1.514003878228932, -0.5530132917637259, -1.1724272657249906, 0.6991718681524185, 2.080474558461728, -0.841348186703111, 1.2450591934899704, 1.0780430744417717, -0.5727615999436585, -0.11057184662087152, 0.9716213823053327, 0.8089330944609525, 0.08074218850073751, 0.9889376590038305, -0.5542672667489607]",16
