A,B
"[-1.16653851999291, -2.37110212200121, -1.21686115165191, -1.22669686269679, -1.34581809878315, -0.43236094305068, -0.90334997766873, 0.01220660130925, 0.57228217414533, 1.31147592852903, 1.1968587510382, 0.17608758737253, -0.06066801845763, -0.27905378154825, -0.24647718852461, -0.3401047818199, -0.42182389055771, 0.14600858323461]",40
"[0.44664183097166, -0.4435008637921, 0.00473601042111, -1.87770964511695, -0.36603203112798, -1.28196431970871, -0.11574029588027, 0.19044504133221, 0.22430657759163, 1.43366095591352, 1.16976589902764, 0.10708510880398, 0.0116157745812, -0.00324271473426, -0.07892187294467, -0.31747186178483, -0.52170902584553, 0.22742720871757]",44
"[-1.09781617019356, -2.37874629348937, -1.30057941368602, -1.15983523670779, -1.30278021306625, -0.34653025008824, -0.6158726981786, 0.30869267455898, 0.84678518751725, 1.29956570914922, 1.31480653525564, 0.03638923116179, -0.10807425774284, -0.21863403693979, -0.18794527721203, -0.38561732546333, -0.45752617363116, 0.14230398672626]",16
"[-0.05225880405061, -0.13603611477949, 0.55915053141207, -0.25321491500957, 0.22821358042716, -0.32813498830739, -0.87878486117928, 0.24467127404992, 0.89764122629948, 1.21367445411018, 1.23646072903393, 0.05934645935606, -0.22321091985919, -0.15331866084501, -0.08666218780025, -0.301542284419, -0.51523605029755, 0.20665563180357]",40
"[0.44665150690813, -0.4434903008518, 0.00473840451644, -1.87771020113835, -0.36602816359573, -1.28196477050627, -0.11573610937771, 0.1904484164283, 0.22430645733743, 1.43366333803234, 1.16976347137194, 0.10708873448871, 0.01161543373984, -0.00324387666796, -0.07892146052385, -0.31747275948693, -0.52170785886043, 0.22742664928506]",44
"[-1.01940132185697, -2.55716901148934, -0.91634982549792, -1.65645605797177, -0.97163184362071, -0.19155301088505, -0.77777188975487, 0.32773633804696, 0.66761858561688, 1.3168188274692, 1.25190692497075, 0.27825214077399, -0.1759207633857, -0.15187226523018, -0.26173315243538, -0.33278188647064, -0.52368277974639, 0.22677466281159]",34
"[-0.15699318840784, 0.22290347152793, -0.32417969724038, -1.01833817460305, 0.61752008907723, -0.38926457262054, -1.06578581880076, 0.26004492048663, 1.03183754860807, 1.02999813890652, 1.07466005771208, 0.0945270608491, 0.03544041547295, 0.00950065895536, -0.1213165496783, -0.3132914751068, -0.51500784208518, 0.22778100176683]",38
"[-1.21295160313368, -2.40601991816733, -1.19030169933785, -1.13861640087762, -1.18770992614995, -0.36715918833377, -1.17038965682144, -0.16097506690654, 0.4551997926508, 1.22821251118853, 1.08499913381343, 0.22199598011535, 0.14099642726407, -0.16376796255393, -0.25353183822168, -0.42155017971171, -0.28338631139521, -0.00456853310916]",34
"[-1.09783001696657, -2.37874201775121, -1.30056203237166, -1.15984502890868, -1.30277727614532, -0.34653475018476, -0.61587865060636, 0.30868481591907, 0.84678451527399, 1.29956428740852, 1.31480334777575, 0.0363900740814, -0.10808254539462, -0.21863136404884, -0.1879380676753, -0.38561901767692, -0.45752769854629, 0.14230162305452]",16
"[0.71664499049498, -0.70877783202207, 0.01931004309086, -1.6955535723774, -0.27505723953856, -1.28687782550299, -0.33751763364009, 0.18092400652201, 0.54748121473052, 1.34667483749118, 1.41251578836248, -0.02077428672775, -0.16602468863672, -0.28553476405231, -0.05316752291245, -0.48754930232803, -0.22112887815394, -0.10294988553307]",34
"[-0.96518632137777, -2.59241788970811, -1.01210533050267, -1.68524685782607, -0.57882006259073, -1.21107689528795, -0.80596302291917, 0.30426975239349, 0.87726430075208, 1.22381753975848, 1.29008863624676, -0.01284494030213, -0.09521304475109, -0.16066089226023, -0.29044854377855, -0.26919879494718, -0.53239104100313, 0.26464730287163]",20
"[-1.23503594106139, -2.39436449416173, -0.83399834463079, -1.68812186188766, -1.11179840696869, -0.33060400872705, -0.93252720021093, 0.33164660360671, 0.92208542265163, 1.13795017340625, 1.22187229879883, 0.12227093981591, -0.11609567676309, -0.20023536152145, -0.26487326745834, -0.30262688011691, -0.53103767578704, 0.23390325770501]",36
"[-0.64265008345803, -2.8395763772374, -1.31475541669746, -0.91976487807526, -0.94419088712529, -0.16563119830796, -0.7975568421792, -0.02663083614129, 0.47975979507997, 1.25234677513329, 1.11682993369098, 0.17015672319727, -0.12498131227322, -0.05255519871431, 0.0026490905963, -0.31416038591797, -0.46880432975611, 0.24081657267682]",50
"[-1.06041231278993, -0.77766892321235, 0.70377818902244, -1.73589510827634, -1.13444052069108, -0.56884437727677, 0.32660363067872, 0.19660937384473, -0.17550577055275, 0.70688672071134, 0.81312086892354, -0.07605081075835, -0.12742968720785, -0.20709248477302, -0.13247580866196, -0.32943996672432, -0.49594345557666, 0.21754787453364]",40
"[0.45342524861661, 0.08296550398615, -0.07055097021578, -0.96321710208897, -0.64465483028098, -0.77381790370704, 0.03053604313045, 0.71603776247318, 0.93987993265458, 0.16083422269128, 0.19101181653313, -0.0126698778699, 0.19726639639431, 0.18696005213298, -0.09167584425518, -0.05302033201577, 0.07447896062158, -0.06525720864963]",38
"[0.71662680961501, -0.70879977335746, 0.0192984788038, -1.69555104680208, -0.27506862277805, -1.28687661333252, -0.33750739666603, 0.18091955912755, 0.54747399742454, 1.3466761213732, 1.41252310210701, -0.02077479235557, -0.16601553750361, -0.28554248417466, -0.05317329098558, -0.48754886169809, -0.22112341433114, -0.10295598888282]",34
"[0.38798207962471, -0.44123970975302, -0.01892693202411, -1.87441476888888, -0.37196732513678, -1.27437955837174, -0.65612792581321, 0.51378638771755, 1.28179463184858, 1.02528762898103, 1.063194549373, -0.01647517329883, 0.0031989342624, -0.12832618977712, -0.18996832871471, -0.32869502411773, -0.51627914433896, 0.21224081950947]",50
"[-0.2303646225439, -1.21798523855549, -0.90706613576459, -1.75947372194961, -1.77978233185912, -0.42667332886897, 0.26588658294934, 0.45524104645564, 0.19511250637263, 0.10135072112187, 0.08956076609018, 0.01744951807922, -0.01587092644496, 0.02178606567458, 0.04629216980122, -0.36059964213908, -0.45464109631068, 0.2405028618757]",28
"[-1.5579591676436, -1.6885099736077, -0.27651377891679, -1.94372189381659, -1.17347026992133, -0.53788217068872, -0.79806478063134, 0.32738317779287, 0.87090413019876, 1.19659384735784, 1.31141918363879, -0.01327406524841, -0.251309455894, -0.25259053600058, 0.08926499787129, -0.23836324750067, -0.43300859754233, 0.10928294517345]",38
"[-0.15699610282059, 0.22289856585812, -0.32417599354427, -1.01834117454242, 0.61751453494127, -0.38927304058426, -1.06578617311818, 0.26004321523156, 1.03183500744831, 1.02999624417987, 1.07466342757396, 0.09452049310277, 0.03544005287868, 0.00949788639575, -0.12131785276165, -0.31329273965064, -0.515006215548, 0.22778339624741]",38
"[-0.21916286596085, -2.45156294569336, -1.02502632472989, -1.69418228548418, -1.21306068960596, -0.34691549274375, -1.08996761323534, -0.13100463331348, 0.69026717084404, 1.19496466805034, 1.09096824415645, 0.06079332314829, 0.07334873676833, 0.17336139435043, 0.02650592867977, -0.07191678561465, -0.10504779748123, 0.01442783565063]",40
"[0.53677955789869, -0.32950159823285, -0.02132998999688, -1.69564304904634, -0.26410654921227, -1.24115002623841, -0.91659845964566, 0.22823839928829, 0.87585941260739, 1.20124940068833, 1.22210051617883, 0.07736245288116, -0.11952334283331, -0.05227323225041, 0.0791503932907, -0.31307051839229, -0.47144062926929, 0.23139853534319]",44
"[0.38797280810606, -0.44126119129847, -0.01893637422819, -1.87442193178294, -0.37197065857421, -1.27438235946839, -0.65613263022559, 0.51378611748011, 1.2817917553777, 1.02529362142663, 1.06320214077954, -0.01647472861643, 0.00319779261162, -0.12832487597373, -0.18996770729846, -0.32869611764061, -0.516285143986, 0.21224425194585]",50
"[-1.10560959479005, -2.37215115046525, -1.27010709782047, -1.21835423280375, -1.29457309118479, -0.31788585618258, -0.70301162947747, 0.2147559826942, 0.80009709927736, 1.31833069424469, 1.30444097630368, 0.05191355111995, -0.08588331501062, -0.18140406719029, -0.25334440510571, -0.31229070785877, -0.51399298605565, 0.21820947284299]",36
"[-1.87205949288548, -2.36326041136493, -0.77537529784041, -0.95494180576063, -0.5950839891602, -0.11990543683553, -0.84770481693684, 0.32476070217755, 0.85470281145731, 1.15925108911763, 1.28885208345097, -0.00052264052732, -0.12562115416348, -0.17832466290517, 0.06124963985847, -0.17158337434824, -0.42496038435671, 0.12579671709783]",28
"[0.59751297442347, -0.71339321257722, 0.05279929886768, -1.90020987723665, -0.54673785314351, -1.2324298694339, -0.5194965153865, 0.05223331187592, 0.35501396218704, 1.43282574901926, 1.21487815432628, 0.17526226411504, 0.07139247284475, 0.09305430154253, -0.11133325540912, -0.31997918137173, -0.49373291385657, 0.22181860976613]",50
"[-1.24791167871739, -1.53389451395669, -0.172481369859, -2.03012822806216, -1.37139443740075, -0.81211864687657, -0.79013062304685, 0.32026856770939, 0.8563453956445, 1.1894667568068, 1.31281172119368, -0.02545439293138, -0.28858976284136, -0.24094267049942, 0.08992912409166, -0.22667786952059, -0.41131045701166, 0.13434546501212]",44
"[-0.05696745598052, -2.18423678107929, -0.97908076263974, -1.87217898312147, -1.26768101357076, -0.36383818419499, 0.01856129008115, 0.83136516246795, 0.50240297865779, 1.15400459180064, 1.00282517021265, 0.4131821342334, -0.08207719825176, -0.15668649754765, -0.10938393265509, -0.35454397196416, -0.51713998797105, 0.22964541901339]",40
"[-0.05696966433788, -2.18423574141371, -0.97908029837319, -1.872174209497, -1.26767663016126, -0.36383835634625, 0.01855526027726, 0.83136211247158, 0.50240491739958, 1.1540030443127, 1.00282494912363, 0.41317928086628, -0.0820774184746, -0.15668645303012, -0.10938417471913, -0.35454310629907, -0.51713831489427, 0.22964498875816]",40
"[0.49299104500019, -0.37884896965202, -0.02639409579705, -1.75196689761272, -0.27844066958761, -1.2611293363459, -0.93953127783589, -0.01351417620033, 0.65423834046498, 1.32078737932008, 1.24156099690925, 0.10280102058671, -0.08353412309253, -0.28679638911306, -0.20468914517044, -0.36445304468306, -0.36485680557168, 0.09729744495252]",38
"[-1.08622603187029, -2.49891440865832, -1.25844526087252, -1.20349579191326, -1.03366316630825, -0.15727698141229, -0.74949457280467, -0.72255556164392, 0.1404809113002, 1.02254626142134, 0.73034488650524, -0.1735455433661, 0.12435044433332, 0.12429643399645, -0.08816701950735, -0.34741522044448, -0.52166047846414, 0.22146798851894]",40
"[0.20279168632169, -0.28770289827469, -0.19315397485851, -1.81659034929754, -1.21222348104073, -0.9079902653782, -0.12672478479379, 0.32656498020092, 0.32784914381469, 1.3947474343192, 1.13878076984329, 0.15389913675959, 0.10335947304697, 0.07362892898142, -0.24630431026517, -0.32924640293353, -0.42586698588384, 0.17235129019747]",46
"[-0.2191568213281, -2.45155667210016, -1.02502614638229, -1.69417444161413, -1.21305455193063, -0.34691234141502, -1.08996782512803, -0.13100525460218, 0.69026528756994, 1.19495720494657, 1.09096547155473, 0.06079088991247, 0.07334538559279, 0.17335728513764, 0.02650456432395, -0.07191953253374, -0.10505073110389, 0.01442899109891]",40
"[-0.99055533908382, -2.34746693642988, -1.36215168822535, -1.1930708050514, -1.30657082474588, -0.25020987989122, -0.84843294826635, 0.25986003474445, 0.86665610191855, 1.22117342657711, 1.27260885505364, 0.03420835309453, -0.10083276099519, -0.19378027916556, -0.1990036882092, -0.33508810766078, -0.49954263523131, 0.19682426019496]",32
"[-0.42576822908926, -0.09672097509834, 0.01977968214849, -0.84219887416479, -0.41323335558348, -0.33920083819557, -0.37131646376003, -0.19434688014586, -0.300546576422, -0.2786611908953, -0.4119635048743, 0.01106374294439, -0.06401588161003, 0.13220527287661, 0.26333447786652, -0.27896371590928, -0.44715022401334, 0.23643281249681]",20
"[0.20277898152282, -0.28771804617948, -0.19315084849707, -1.81659709257742, -1.21221435104184, -0.90799657168067, -0.12671399362651, 0.32656811615348, 0.32783200072583, 1.39476815321362, 1.138778819281, 0.15390908440579, 0.10335582821155, 0.07363346672506, -0.2462996113946, -0.3292484707949, -0.42587006049772, 0.17235231652751]",46
"[-0.1569821411175, 0.22291338779662, -0.32417782897156, -1.0183431503689, 0.61752131282252, -0.38926791207893, -1.06579893533542, 0.26003610219511, 1.03182456776729, 1.02999688757296, 1.07466216192817, 0.09452301929338, 0.03544111928569, 0.00950165679737, -0.121314440461, -0.31329326425676, -0.51500619232632, 0.22778211301732]",38
"[-1.0862320421153, -2.49891689164746, -1.25844545389575, -1.20350100115345, -1.03366928698219, -0.15727232771248, -0.74949446543967, -0.722537157727, 0.14049106135804, 1.02255549229666, 0.73035724361315, -0.17353412326038, 0.12434884411739, 0.12429308306995, -0.08816884171862, -0.34741520192202, -0.52166177148094, 0.22146846572391]",40
"[-1.24791506522556, -1.53389480215239, -0.17248074337371, -2.03012642505526, -1.37139065477267, -0.81211525311137, -0.79013075054904, 0.32027100217249, 0.85634537152078, 1.18946475846704, 1.31281110287704, -0.02545504242833, -0.28858867391645, -0.24094237295616, 0.08992885183638, -0.22667860949057, -0.41131044051474, 0.13434605565121]",44
"[-1.08622592863647, -2.49891988197363, -1.25843993957024, -1.20350313062986, -1.03366090266607, -0.15728801461447, -0.7494943108862, -0.7225362497976, 0.1404919895159, 1.02255451993421, 0.7303583489686, -0.17353546761959, 0.1243468948712, 0.12429102490021, -0.08816976936203, -0.34741494597845, -0.52166113827564, 0.2214681792713]",40
"[-0.2623567555463, -0.38200322135606, -1.1451842647642, -0.61323978652427, -0.06258635894945, -0.39054288286059, 0.15851475368254, -0.04299699211129, -0.2047804221363, -0.40057709082305, -0.45197394749092, -0.08120246370107, 0.0880878283951, 0.22517042264335, 0.0545768108979, -0.26354492976258, -0.38780158497789, 0.20130089618022]",18
"[-1.02046155988738, -2.39761553454277, -1.28873632568669, -1.31569329030636, -1.21537437606075, -0.19325608412477, -0.8340849231142, 0.20064027223187, 0.84285145935505, 1.27081440217869, 1.25460206086547, 0.0756040096491, -0.13358951322686, -0.19736906909799, -0.23163504519004, -0.3120547589068, -0.51222135717965, 0.21270508327015]",34
"[-1.96001700446907, -0.69157212837485, 0.26158366579408, -0.98097806961934, -0.66831525005226, 0.08181815910967, 0.20413149754148, 0.2863855941006, -0.04079606618419, 0.29780589215214, 0.44918085090946, -0.04283674241306, -0.14082602437122, -0.13375825627612, 0.10632881194734, -0.32500390119935, -0.4835542033596, 0.21636827194564]",28
"[-1.37913208180209, -2.79493229424234, -0.64990571448202, -0.18198858912806, 0.02453315048251, 0.02881706880454, -0.49600848350944, -0.39536113685157, 0.0854142013198, 0.85088169316811, 0.66418772576903, 0.00804098541591, 0.07128690344792, 0.1155727203909, 0.00053209956862, -0.26732433938874, -0.24247520405854, 0.37088423147024]",38
"[-2.04261300525152, -0.80522218911003, -0.19396483300018, -1.44464687010737, -0.19854320896259, -0.10329792485803, 0.1481822361448, 0.35785814135154, 0.06470052689875, 0.01975481287766, 0.15221739198181, -0.02932695669328, 0.10199435095564, 0.14302715176985, -0.04622607751243, -0.34125892009178, -0.51764721174016, 0.22287716494243]",24
"[-0.42576682802758, -0.09668114909296, 0.01979421323289, -0.84218420741233, -0.41322901566553, -0.33917067078604, -0.37127558451447, -0.19437099171168, -0.30060504551017, -0.2786816780539, -0.41199325072302, 0.01105193031955, -0.06401210342293, 0.13221066799159, 0.26334386684204, -0.27896050364817, -0.44715027161237, 0.23643784395975]",20
"[-0.66159587792547, -2.3000918887715, -1.57263136464059, -1.27864309346209, -1.264202147386, 0.02179447148798, -0.30101178007594, 0.76336502962347, 0.90567251217115, 0.83599850389163, 1.04207581778685, 0.11176413162495, -0.13661531963859, -0.16383458538053, -0.1785235389913, -0.32139845561481, -0.52559399849577, 0.21796582474228]",28
"[-0.09421641086351, -1.46243066854006, -0.84782781729043, -0.84529693632171, -2.03941055589773, -0.77710240839964, -0.73424813908822, 0.44575053034997, 1.14070812445887, 1.04814554404836, 1.10918290931542, 0.00239266001188, -0.11084561359855, -0.13245246144456, 0.04946605872792, -0.34896101697571, -0.50244851160826, 0.22828836379316]",26
"[-1.10561130501218, -2.372144917683, -1.2701003726562, -1.21835188877241, -1.29457077288427, -0.3178861038203, -0.70301040807481, 0.21475620126354, 0.80009540802479, 1.31832639681024, 1.30443830812406, 0.05191236363485, -0.08588270886517, -0.18140474580568, -0.25334388586752, -0.31228917666808, -0.51399264528408, 0.21820958572247]",36
